#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2013-01-08,19,10771,0,19994,8678,2765,372,862,0,798,0,0,382,0
2013-01-08,20,10920,0,20065,8686,2842,290,756,0,798,0,0,380,0
2013-01-08,21,10906,0,19960,8660,2880,330,835,0,799,206,0,118,0
2013-01-08,22,11266,0,19892,8643,2735,358,853,0,800,208,0,118,0
2013-01-08,23,11049,0,20101,8639,2643,308,864,0,799,466,0,200,0
2013-01-08,24,11326,0,20066,8642,2620,326,789,0,799,470,0,202,0
2013-01-08,25,11783,0,20022,8651,2417,336,789,0,799,488,0,190,0
2013-01-08,26,11640,0,20087,8674,2311,428,747,0,799,488,0,190,0
2013-01-08,27,11770,0,20079,8665,2159,588,736,0,799,434,0,166,0
2013-01-08,28,12121,0,20069,8678,2204,330,740,0,798,434,0,166,0
2013-01-08,29,11955,0,20432,8675,2112,308,648,0,799,510,0,166,0
2013-01-08,30,11771,0,20545,8678,1959,338,644,9,799,512,0,168,0
2013-01-08,31,12527,0,20530,8684,1817,372,646,11,798,0,0,148,0
2013-01-08,32,13648,0,20538,8682,1847,488,660,0,799,0,0,130,0
2013-01-08,33,14282,0,20469,8681,1856,580,687,0,799,982,0,956,0
2013-01-08,34,15833,0,20494,8675,1902,1108,887,0,799,994,0,994,0
2013-01-08,35,16338,0,20440,8685,1877,1204,941,27,799,994,0,988,0
2013-01-08,36,15888,0,20459,8689,2028,1014,924,33,799,994,0,988,0
2013-01-08,37,15339,0,20557,8692,2204,654,912,0,798,994,0,988,0
2013-01-08,38,14562,0,20592,8681,2171,402,907,0,798,994,0,988,0
2013-01-08,39,13588,0,20515,8683,2023,406,788,0,799,994,0,986,0
2013-01-08,40,12186,0,20515,8691,1946,370,794,0,798,994,0,986,0
2013-01-08,41,10766,0,20561,8685,1838,482,726,0,799,994,0,986,0
2013-01-08,42,9239,0,20504,8689,1905,296,702,0,799,992,0,986,0
2013-01-08,43,7920,0,20129,8685,1978,418,649,0,799,968,0,882,0
2013-01-08,44,6210,0,19537,8688,1953,346,663,0,799,970,0,886,0
2013-01-08,45,5819,0,19043,8686,1948,352,649,0,799,430,0,324,0
2013-01-08,46,4866,0,18696,8690,1937,104,551,0,799,428,0,320,0
2013-01-08,47,3519,0,18103,8691,1899,0,498,0,799,302,0,304,0
2013-01-08,48,2855,0,17507,8695,1967,0,495,0,799,300,0,306,0
2013-01-09,1,2830,0,17998,8692,1796,0,495,0,797,522,0,248,0
2013-01-09,2,3118,0,18140,8684,1688,0,494,0,687,524,0,248,0
2013-01-09,3,3179,0,18171,8677,1599,0,393,0,665,450,0,376,0
2013-01-09,4,2710,0,18041,8682,1514,0,386,0,669,450,0,370,0
2013-01-09,5,2659,0,17025,8688,1453,0,387,0,668,708,0,884,0
2013-01-09,6,2726,0,16835,8717,1495,0,402,0,668,720,0,886,0
2013-01-09,7,2658,0,16987,8781,1419,0,401,0,667,484,0,386,0
2013-01-09,8,2694,0,16418,8772,1376,0,387,0,667,486,0,386,0
2013-01-09,9,2671,0,16766,8762,1399,0,385,0,666,104,0,0,0
2013-01-09,10,2630,0,16724,8779,1451,0,386,0,668,108,0,0,0
2013-01-09,11,2826,0,17529,8766,1440,0,432,0,666,0,0,0,0
2013-01-09,12,3683,0,17692,8777,1378,0,440,0,585,0,0,0,0
2013-01-09,13,5780,0,17925,8779,1295,168,450,0,414,0,0,0,0
2013-01-09,14,8956,0,18520,8802,1216,24,452,0,271,0,0,0,0
2013-01-09,15,11107,0,18894,8811,1196,194,526,0,271,304,0,312,0
2013-01-09,16,13002,0,19055,8811,1230,422,594,0,270,308,0,320,0
2013-01-09,17,13415,0,19239,8815,1261,464,729,0,297,448,0,318,0
2013-01-09,18,13057,0,19384,8825,1278,284,729,0,385,450,0,320,0
2013-01-09,19,12997,0,19473,8812,1147,608,904,0,508,484,0,500,0
2013-01-09,20,13397,0,19479,8831,1157,398,903,0,567,484,0,504,0
2013-01-09,21,13528,0,19416,8846,1116,392,937,0,569,508,0,424,0
2013-01-09,22,13407,0,19509,8888,1128,404,932,0,569,510,0,424,0
2013-01-09,23,13411,0,19607,8902,1069,342,829,0,569,556,0,554,0
2013-01-09,24,13690,0,19615,8909,919,284,718,0,569,556,0,556,0
2013-01-09,25,13595,0,19597,8922,928,428,698,0,550,568,0,552,0
2013-01-09,26,13545,0,19521,8934,901,360,694,0,569,570,0,554,0
2013-01-09,27,13467,0,19531,8949,913,304,620,0,577,396,0,514,0
2013-01-09,28,13440,0,19597,8931,927,328,598,0,615,410,0,464,0
2013-01-09,29,13104,0,19600,8925,893,456,465,0,711,148,0,994,0
2013-01-09,30,12991,0,19496,8928,856,410,463,0,727,148,0,994,0
2013-01-09,31,13563,0,19555,8957,838,454,468,0,743,0,0,420,0
2013-01-09,32,14425,0,19709,8972,801,418,509,0,750,44,0,404,0
2013-01-09,33,14667,0,19930,8985,783,504,567,0,779,912,0,992,0
2013-01-09,34,17221,0,20003,9004,718,760,656,0,799,996,0,994,0
2013-01-09,35,17976,0,19994,9010,669,1128,851,0,802,996,0,994,0
2013-01-09,36,17930,0,19980,9027,683,1072,800,0,792,996,0,994,0
2013-01-09,37,17889,0,20009,9032,643,1000,664,0,804,996,0,994,0
2013-01-09,38,17543,0,20056,9045,662,562,637,0,804,996,0,992,0
2013-01-09,39,16301,0,20025,9058,641,368,623,0,804,922,0,982,0
2013-01-09,40,14916,0,20013,9082,631,396,582,0,804,922,0,982,0
2013-01-09,41,13648,0,20044,9087,618,634,584,0,804,922,0,994,0
2013-01-09,42,12444,0,19684,9111,623,358,577,0,804,922,0,992,0
2013-01-09,43,10642,0,19537,9120,556,354,550,0,803,994,0,994,0
2013-01-09,44,8438,0,19497,9121,544,524,550,0,797,994,0,994,0
2013-01-09,45,6925,0,19450,9114,538,406,528,0,760,650,0,994,0
2013-01-09,46,5305,0,19309,9116,532,260,510,0,725,648,0,994,0
2013-01-09,47,4103,0,18635,9136,553,0,464,0,714,714,0,844,0
2013-01-09,48,3685,0,17759,9150,502,0,465,0,720,714,0,838,0
2013-01-10,1,4011,0,17885,9163,466,0,451,0,701,824,0,994,0
2013-01-10,2,4234,0,18049,9179,441,0,440,0,674,824,0,992,0
2013-01-10,3,4057,0,18089,9172,451,0,394,0,699,876,0,994,0
2013-01-10,4,3651,0,17976,9175,404,0,393,0,722,874,0,994,0
2013-01-10,5,3518,0,17794,9187,341,0,376,0,722,996,0,910,0
2013-01-10,6,3688,0,17616,9206,333,0,359,0,722,996,0,910,0
2013-01-10,7,3559,0,17804,9202,349,0,359,0,722,970,0,746,0
2013-01-10,8,3404,0,17562,9214,339,0,359,0,742,970,0,750,0
2013-01-10,9,3776,0,17787,9215,301,0,358,0,762,456,0,240,0
2013-01-10,10,3765,0,17699,9229,295,0,364,0,762,450,0,242,0
2013-01-10,11,4026,0,18035,9226,281,0,417,0,760,0,0,102,0
2013-01-10,12,4426,0,18278,9247,278,0,417,0,760,0,0,104,0
2013-01-10,13,5895,0,18788,9252,272,0,420,0,760,218,16,0,0
2013-01-10,14,8600,0,19371,9254,272,112,434,0,760,216,0,0,0
2013-01-10,15,11088,0,20065,9252,277,278,496,0,760,944,0,98,0
2013-01-10,16,13119,0,20339,9253,261,478,496,0,760,962,0,102,0
2013-01-10,17,13932,0,20414,9247,247,420,496,0,760,970,0,316,0
2013-01-10,18,13837,0,20403,9255,269,296,497,0,760,972,0,318,0
2013-01-10,19,14314,0,20435,9251,266,618,542,0,760,996,0,350,0
2013-01-10,20,14805,0,20416,9254,275,576,541,0,757,996,0,352,0
2013-01-10,21,14904,0,20468,9265,258,550,540,0,749,994,0,422,0
2013-01-10,22,15044,0,20457,9267,226,430,603,0,750,994,0,422,0
2013-01-10,23,15168,0,20527,9208,224,440,683,0,760,996,0,446,0
2013-01-10,24,15008,0,20667,9192,221,432,756,0,780,996,0,440,0
2013-01-10,25,15005,0,20760,9193,254,332,605,0,779,996,0,848,0
2013-01-10,26,15038,0,20790,9196,284,328,461,0,779,996,0,848,0
2013-01-10,27,15111,0,20866,9203,282,290,422,0,780,996,0,620,0
2013-01-10,28,15051,0,20880,9195,283,304,406,0,780,996,0,616,0
2013-01-10,29,15132,0,20879,9210,262,322,405,0,779,996,0,658,0
2013-01-10,30,14817,0,20884,9208,248,314,404,0,780,996,0,666,0
2013-01-10,31,15393,0,20880,9223,250,358,421,0,780,828,0,158,0
2013-01-10,32,16519,0,20847,9219,235,368,465,0,779,826,0,162,0
2013-01-10,33,17458,0,20845,9220,231,286,575,0,780,996,0,952,0
2013-01-10,34,18713,0,20705,9222,227,506,809,0,778,996,0,992,0
2013-01-10,35,18987,0,20757,9221,243,766,793,0,759,994,0,994,0
2013-01-10,36,19157,0,20838,9223,249,510,669,0,760,994,0,994,0
2013-01-10,37,18895,0,20928,9190,248,632,634,0,760,992,0,994,0
2013-01-10,38,18770,0,20819,9107,238,384,634,0,760,992,0,994,0
2013-01-10,39,17738,0,20807,9041,245,288,619,0,760,994,0,992,0
2013-01-10,40,16113,0,20806,9015,245,388,616,0,759,994,0,994,0
2013-01-10,41,14556,0,20779,9017,238,352,617,0,759,992,0,994,0
2013-01-10,42,12852,0,20801,9008,253,346,611,0,760,992,0,994,0
2013-01-10,43,11344,0,20509,9013,294,332,496,0,760,990,0,994,0
2013-01-10,44,9517,0,19901,9009,311,348,494,0,760,990,0,994,0
2013-01-10,45,7690,0,19855,9013,331,270,482,0,760,986,0,902,0
2013-01-10,46,6112,0,19650,9014,303,92,468,0,760,986,0,900,0
2013-01-10,47,4757,0,19370,9010,291,0,400,0,760,994,0,994,0
2013-01-10,48,4377,0,18576,9017,289,0,400,0,760,992,0,994,0
2013-01-11,1,4408,0,18162,9015,317,0,400,0,760,994,0,994,0
2013-01-11,2,4712,0,17910,9008,311,0,400,0,760,994,0,994,0
2013-01-11,3,4742,0,18024,8998,341,0,341,0,760,994,0,994,0
2013-01-11,4,4363,0,17937,8984,312,0,339,0,760,994,0,994,0
2013-01-11,5,4175,0,17907,8987,309,0,339,0,760,994,0,994,0
2013-01-11,6,4187,0,17830,8984,333,0,338,0,760,994,0,994,0
2013-01-11,7,4156,0,17283,8985,318,0,336,0,760,994,0,994,0
2013-01-11,8,4099,0,16930,8983,306,0,319,0,760,994,0,992,0
2013-01-11,9,4166,0,17129,8989,309,0,320,0,760,966,0,482,0
2013-01-11,10,4084,0,17069,8988,299,0,320,0,760,970,0,478,0
2013-01-11,11,4509,0,17984,8988,284,0,347,0,760,0,0,210,0
2013-01-11,12,4816,0,18258,8987,285,0,347,0,760,0,0,228,0
2013-01-11,13,6302,0,19657,8983,278,0,364,0,760,188,0,0,0
2013-01-11,14,8712,0,20451,8984,260,36,389,0,760,322,0,0,0
2013-01-11,15,10759,0,21083,8978,229,366,462,0,760,948,0,0,0
2013-01-11,16,12257,0,21272,8984,226,528,584,0,760,996,0,0,0
2013-01-11,17,12877,0,21439,8978,214,460,721,0,760,788,0,256,0
2013-01-11,18,12929,0,21481,8980,200,368,679,0,760,788,0,260,0
2013-01-11,19,13257,0,21475,8979,188,482,760,0,767,992,0,584,0
2013-01-11,20,13531,0,21541,8971,192,560,763,0,780,994,0,588,0
2013-01-11,21,13405,0,21521,8979,230,698,765,0,785,944,0,664,0
2013-01-11,22,13618,0,21438,8978,326,484,722,0,790,944,0,668,0
2013-01-11,23,13719,0,21569,8976,399,468,581,0,780,990,0,368,0
2013-01-11,24,13693,0,21705,8979,386,360,568,0,789,990,0,362,0
2013-01-11,25,13356,0,21725,8982,342,318,528,0,790,990,0,788,0
2013-01-11,26,12953,0,21836,8978,319,378,527,0,800,990,0,784,0
2013-01-11,27,12775,0,21420,8985,302,462,473,0,800,994,0,994,0
2013-01-11,28,12590,0,21477,8984,283,322,472,0,805,994,0,974,0
2013-01-11,29,13212,0,21548,8982,263,424,472,0,805,886,0,242,0
2013-01-11,30,13002,0,21542,8987,285,288,509,0,806,888,0,236,0
2013-01-11,31,12900,0,21741,8978,302,300,492,0,802,562,0,176,0
2013-01-11,32,13511,0,21815,8969,358,326,507,0,777,540,0,176,0
2013-01-11,33,14775,0,21852,8967,453,328,515,0,805,990,0,476,0
2013-01-11,34,17261,0,21882,8968,561,536,618,0,805,990,0,472,0
2013-01-11,35,17560,0,21888,8974,635,686,629,0,805,994,0,994,0
2013-01-11,36,17287,0,22025,8975,650,506,627,0,805,994,0,994,0
2013-01-11,37,16517,0,22074,8979,654,414,624,0,805,990,0,994,0
2013-01-11,38,15755,0,22017,8979,670,316,590,0,805,990,0,994,0
2013-01-11,39,14521,0,21880,8976,648,392,584,0,805,994,0,974,0
2013-01-11,40,13133,0,21564,8980,622,408,582,0,805,994,0,974,0
2013-01-11,41,11896,0,21281,8978,610,460,582,0,805,994,0,994,0
2013-01-11,42,10248,0,21236,8993,656,356,569,0,805,994,0,994,0
2013-01-11,43,8973,0,20713,8990,713,446,469,0,805,994,0,994,0
2013-01-11,44,7872,0,19918,8991,757,288,463,0,805,994,0,994,0
2013-01-11,45,6671,0,19587,8988,844,360,449,0,698,994,0,746,0
2013-01-11,46,5825,0,19446,8988,941,50,427,0,411,992,0,740,0
2013-01-11,47,4721,0,18727,8985,982,0,353,0,270,994,0,892,0
2013-01-11,48,4216,0,18125,8983,1051,0,342,0,270,994,0,892,0
2013-01-12,1,4634,0,17705,8965,1139,0,342,0,270,994,0,994,0
2013-01-12,2,4626,0,17593,8955,1252,0,338,0,270,994,0,994,0
2013-01-12,3,4161,0,17397,8959,1277,0,311,0,270,994,0,994,0
2013-01-12,4,4118,0,16751,8956,1252,0,308,0,270,992,0,994,0
2013-01-12,5,4120,0,16584,8956,1193,0,302,0,270,994,0,882,0
2013-01-12,6,4108,0,16551,8956,1182,0,294,0,270,994,0,870,0
2013-01-12,7,4166,0,15912,8953,1197,0,277,0,270,994,0,994,0
2013-01-12,8,4125,0,14992,8945,1249,0,276,0,270,994,0,994,0
2013-01-12,9,4134,0,14125,8946,1352,0,275,0,270,994,0,994,0
2013-01-12,10,4144,0,13793,8943,1335,0,273,0,270,994,0,994,0
2013-01-12,11,4136,0,13753,8945,1538,0,272,0,270,920,0,900,0
2013-01-12,12,4124,0,13706,8949,1622,0,272,0,270,922,0,898,0
2013-01-12,13,4293,0,14971,8952,1661,0,273,0,270,820,0,586,0
2013-01-12,14,4373,0,15032,8954,1654,0,278,0,270,820,0,584,0
2013-01-12,15,4693,0,16244,8949,1764,0,302,0,270,620,0,384,0
2013-01-12,16,5095,0,16818,8949,1877,82,307,0,270,620,0,384,0
2013-01-12,17,6021,0,17254,8944,1927,172,336,0,270,948,0,404,0
2013-01-12,18,7102,0,18013,8946,1976,306,342,0,270,950,0,396,0
2013-01-12,19,7931,0,18544,8942,2093,308,433,0,270,992,0,886,0
2013-01-12,20,8815,0,18767,8939,2169,382,469,0,270,994,0,884,0
2013-01-12,21,9077,0,18897,8948,2249,300,510,0,270,994,0,994,0
2013-01-12,22,9221,0,19074,8936,2241,408,511,0,270,994,0,994,0
2013-01-12,23,9370,0,19303,8942,2243,374,495,0,270,994,0,994,0
2013-01-12,24,9555,0,19557,8941,2226,442,463,0,270,992,0,994,0
2013-01-12,25,9681,0,19569,8939,2222,512,462,0,270,994,0,994,0
2013-01-12,26,9558,0,19596,8940,2247,388,472,0,270,994,0,994,0
2013-01-12,27,9314,0,19502,8942,2234,380,458,0,270,994,0,994,0
2013-01-12,28,9238,0,19450,8943,2181,338,439,0,270,994,0,994,0
2013-01-12,29,9015,0,19468,8946,2141,430,426,0,270,994,0,994,0
2013-01-12,30,8919,0,19623,8696,2111,398,424,0,270,994,0,994,0
2013-01-12,31,9664,0,19571,8552,2110,512,425,0,270,990,0,422,0
2013-01-12,32,10293,0,19551,8546,2080,404,424,0,270,990,0,374,0
2013-01-12,33,11309,0,19416,8546,1969,612,484,0,270,994,0,838,0
2013-01-12,34,13670,0,19547,8549,2008,676,701,70,270,994,0,836,0
2013-01-12,35,14220,0,19592,8547,2047,1014,897,100,270,994,0,994,0
2013-01-12,36,14270,0,19637,8548,2005,1308,921,100,270,994,0,994,0
2013-01-12,37,14220,0,19621,8552,1930,906,880,95,270,994,0,994,0
2013-01-12,38,13595,0,19623,8548,1899,828,623,70,270,994,0,994,0
2013-01-12,39,12654,0,19579,8553,1838,628,503,70,270,994,0,994,0
2013-01-12,40,11457,0,19570,8554,1820,422,490,10,270,994,0,994,0
2013-01-12,41,10125,0,19539,8553,1851,612,484,0,270,992,0,994,0
2013-01-12,42,8912,0,19518,8561,1855,372,484,0,270,992,0,994,0
2013-01-12,43,7748,0,19500,8556,1841,364,391,0,270,994,0,994,0
2013-01-12,44,6870,0,18932,8557,1803,444,371,0,270,994,0,994,0
2013-01-12,45,6147,0,18443,8556,1801,436,359,0,270,994,0,898,0
2013-01-12,46,5641,0,18260,8560,1704,524,351,0,270,994,0,888,0
2013-01-12,47,4706,0,17852,8565,1695,96,304,0,270,994,0,994,0
2013-01-12,48,4462,0,17622,8566,1726,0,303,0,270,994,0,994,0
2013-01-13,1,4627,0,17542,8565,1683,0,302,0,270,994,0,994,0
2013-01-13,2,4746,0,17466,8554,1690,0,297,0,270,994,0,994,0
2013-01-13,3,4414,0,17568,8560,1666,0,262,0,270,994,0,994,0
2013-01-13,4,4209,0,17219,8545,1614,0,258,0,270,994,0,994,0
2013-01-13,5,4204,0,16653,8555,1629,0,243,0,270,994,0,994,0
2013-01-13,6,4454,0,16299,8554,1594,0,240,0,270,994,0,994,0
2013-01-13,7,4571,0,15964,8555,1648,0,223,0,270,994,0,994,0
2013-01-13,8,4203,0,15632,8559,1618,0,223,0,270,994,0,994,0
2013-01-13,9,4174,0,15480,8552,1635,0,223,0,270,994,0,754,0
2013-01-13,10,4221,0,15171,8555,1637,0,224,0,270,994,0,746,0
2013-01-13,11,4244,0,14550,8559,1677,0,224,0,271,994,0,994,0
2013-01-13,12,4164,0,14516,8558,1628,0,224,0,281,994,0,994,0
2013-01-13,13,4362,0,14804,8562,1549,0,224,0,289,994,0,800,0
2013-01-13,14,4483,0,15000,8557,1508,0,225,0,296,994,0,826,0
2013-01-13,15,4896,0,15074,8562,1478,0,241,0,312,944,0,234,0
2013-01-13,16,4898,0,15427,8563,1513,0,241,0,290,942,0,238,0
2013-01-13,17,5507,0,16095,8568,1469,0,261,0,301,942,0,136,0
2013-01-13,18,6362,0,16756,8558,1484,306,313,0,311,942,0,136,0
2013-01-13,19,7290,0,17500,8566,1453,610,415,0,314,994,0,422,0
2013-01-13,20,7939,0,18213,8563,1413,940,461,0,314,994,0,388,0
2013-01-13,21,8597,0,18749,8569,1452,610,465,21,315,994,0,834,0
2013-01-13,22,9211,0,19094,8560,1534,434,465,129,314,994,0,832,0
2013-01-13,23,9874,0,19155,8561,1552,346,420,118,315,994,0,994,0
2013-01-13,24,10552,0,19119,8558,1555,296,417,3,314,994,0,994,0
2013-01-13,25,11314,0,19064,8557,1533,324,419,0,314,994,0,994,0
2013-01-13,26,11583,0,19078,8551,1525,372,427,0,314,994,0,994,0
2013-01-13,27,11593,0,19018,8590,1483,372,399,0,314,994,0,994,0
2013-01-13,28,11534,0,19005,8674,1403,310,399,0,314,994,0,994,0
2013-01-13,29,11349,0,19079,8724,1307,352,401,0,314,994,0,994,0
2013-01-13,30,11456,0,19015,8731,1224,306,402,0,315,994,0,994,0
2013-01-13,31,12046,0,18865,8723,1170,440,432,0,314,994,0,774,0
2013-01-13,32,13266,0,18864,8719,1180,352,433,0,314,994,0,770,0
2013-01-13,33,14765,0,19041,8730,1199,506,457,12,314,990,0,652,0
2013-01-13,34,16580,0,19244,8714,1167,950,595,109,314,990,0,644,0
2013-01-13,35,17596,0,19261,8715,1079,706,603,244,314,994,0,994,0
2013-01-13,36,17523,0,19246,8711,1064,580,603,270,314,994,0,994,0
2013-01-13,37,16870,0,19293,8714,1036,522,602,258,314,994,0,858,0
2013-01-13,38,15745,0,19312,8723,1047,610,601,114,314,994,0,856,0
2013-01-13,39,15261,0,19309,8722,1021,574,563,105,315,994,0,598,0
2013-01-13,40,14621,0,19233,8721,910,438,526,21,314,994,0,552,0
2013-01-13,41,13357,0,19363,8716,773,408,506,0,314,994,0,994,0
2013-01-13,42,12089,0,19438,8722,734,310,482,0,315,994,0,994,0
2013-01-13,43,10620,0,19368,8716,714,446,357,0,315,994,0,994,0
2013-01-13,44,8984,0,19118,8719,664,318,353,0,314,994,0,994,0
2013-01-13,45,7452,0,19001,8725,557,322,352,0,315,992,0,978,0
2013-01-13,46,5903,0,19057,8737,527,212,337,0,314,994,0,976,0
2013-01-13,47,4921,0,18965,8744,510,0,220,0,314,994,0,994,0
2013-01-13,48,4627,0,18411,8758,519,0,209,0,314,994,0,994,0
2013-01-14,1,4626,0,18574,8754,463,0,207,0,314,994,0,994,0
2013-01-14,2,5154,0,18383,8751,341,0,49,0,314,994,0,994,0
2013-01-14,3,5626,0,18168,8758,435,0,137,0,313,994,0,952,0
2013-01-14,4,5441,0,18054,8752,507,0,206,0,314,994,0,952,0
2013-01-14,5,5115,0,18001,8756,543,0,188,0,315,994,0,992,0
2013-01-14,6,5039,0,17968,8773,627,0,186,0,314,994,0,994,0
2013-01-14,7,5006,0,17875,8780,672,0,186,0,315,970,0,836,0
2013-01-14,8,4588,0,17528,8791,712,0,185,0,314,958,0,838,0
2013-01-14,9,4937,0,17587,8788,836,0,185,0,314,512,0,254,0
2013-01-14,10,5190,0,17099,8796,995,0,185,0,314,514,0,250,0
2013-01-14,11,5804,0,17470,8819,1036,0,186,0,312,0,0,142,0
2013-01-14,12,6501,0,17985,8818,1056,0,202,0,314,0,0,142,0
2013-01-14,13,8369,0,18581,8819,1052,0,201,0,314,0,24,130,0
2013-01-14,14,10834,0,19204,8809,1004,0,209,0,314,0,0,130,0
2013-01-14,15,13308,0,20001,8811,1050,380,264,0,314,0,0,390,0
2013-01-14,16,15270,0,20450,8826,1079,542,276,0,314,0,0,396,0
2013-01-14,17,16371,0,20521,8825,1073,574,294,0,314,0,0,188,0
2013-01-14,18,16558,0,20457,8828,1014,752,357,0,314,0,0,188,0
2013-01-14,19,17256,0,20467,8824,959,1042,607,0,314,0,0,450,0
2013-01-14,20,17822,0,20478,8828,993,890,780,0,314,0,0,448,0
2013-01-14,21,18038,0,20485,8828,1128,290,715,0,314,138,0,746,0
2013-01-14,22,18175,0,20501,8819,1154,374,598,0,314,112,0,742,0
2013-01-14,23,18199,0,20484,8825,1221,280,552,0,339,0,0,994,0
2013-01-14,24,18276,0,20518,8823,1238,288,552,0,413,0,0,994,0
2013-01-14,25,18253,0,20559,8822,1481,376,491,0,504,0,0,994,0
2013-01-14,26,18335,0,20454,8823,1605,332,392,0,579,0,0,994,0
2013-01-14,27,18665,0,20341,8825,1776,284,366,0,627,0,0,560,0
2013-01-14,28,18295,0,20330,8814,1985,338,352,0,626,0,0,594,0
2013-01-14,29,18561,0,20330,8824,2132,286,351,0,670,0,0,102,0
2013-01-14,30,18081,0,20309,8839,2112,302,362,0,700,0,0,104,0
2013-01-14,31,17522,0,20310,8842,2116,308,427,0,737,136,0,0,0
2013-01-14,32,18044,0,20308,8846,2160,292,439,0,739,234,0,0,0
2013-01-14,33,18020,0,20161,8839,2309,260,462,0,724,554,0,716,0
2013-01-14,34,18768,0,20109,8838,2376,552,837,0,739,632,0,796,0
2013-01-14,35,19069,0,20308,8839,2425,498,808,0,739,966,0,992,0
2013-01-14,36,18742,0,20268,8834,2555,338,686,0,739,976,0,994,0
2013-01-14,37,18970,0,20370,8833,2586,614,597,0,739,330,0,948,0
2013-01-14,38,18891,0,20255,8832,2619,416,576,0,739,326,0,946,0
2013-01-14,39,17775,0,20265,8837,2627,326,491,0,739,370,0,970,0
2013-01-14,40,16055,0,20263,8832,2479,438,491,0,739,372,0,970,0
2013-01-14,41,14884,0,20218,8834,2234,606,473,0,739,360,0,986,0
2013-01-14,42,13377,0,20301,8832,2147,522,436,0,740,364,0,986,0
2013-01-14,43,11753,0,20274,8834,2217,700,379,0,740,78,0,994,0
2013-01-14,44,9726,0,20082,8836,2252,362,351,0,740,78,0,994,0
2013-01-14,45,8332,0,19729,8838,2292,208,324,0,740,0,0,772,0
2013-01-14,46,6918,0,19264,8835,2274,124,311,0,662,0,0,768,0
2013-01-14,47,5702,0,18540,8848,2123,0,229,0,580,226,0,812,0
2013-01-14,48,5424,0,17606,8841,2160,0,222,0,579,232,0,812,0
2013-01-15,1,5137,0,17902,8851,1978,0,221,0,580,832,0,752,0
2013-01-15,2,5402,0,18009,8845,1850,0,219,0,580,844,0,752,0
2013-01-15,3,5489,0,17894,8853,1696,0,187,0,579,916,0,452,0
2013-01-15,4,5688,0,17867,8855,1507,0,185,0,579,916,0,448,0
2013-01-15,5,5862,0,17556,8859,1542,0,185,0,579,916,0,494,0
2013-01-15,6,5669,0,17588,8849,1407,0,185,0,579,918,0,488,0
2013-01-15,7,5255,0,17416,8854,1282,0,184,0,578,868,0,856,0
2013-01-15,8,5195,0,17077,8854,1163,0,184,0,578,868,0,862,0
2013-01-15,9,5353,0,17090,8855,1097,0,184,0,578,800,0,324,0
2013-01-15,10,5327,0,17182,8855,1034,0,184,0,579,810,0,326,0
2013-01-15,11,5906,0,17552,8849,1019,0,183,0,580,0,0,0,0
2013-01-15,12,6844,0,17881,8856,1013,0,192,0,580,0,0,0,0
2013-01-15,13,9174,0,18374,8855,1014,0,270,0,580,0,0,0,0
2013-01-15,14,12297,0,19034,8860,1026,30,270,0,579,0,0,0,0
2013-01-15,15,14559,0,19612,8853,864,614,287,0,597,0,0,200,0
2013-01-15,16,16450,0,19971,8859,921,700,593,0,600,0,0,208,0
2013-01-15,17,17008,0,20282,8856,861,890,629,0,600,0,0,0,0
2013-01-15,18,17065,0,20520,8859,855,406,624,0,612,0,0,0,0
2013-01-15,19,17431,0,20712,8854,885,418,453,0,620,254,0,230,0
2013-01-15,20,17694,0,20894,8854,1019,424,413,0,620,318,0,234,0
2013-01-15,21,18121,0,20944,8856,997,370,477,0,619,62,0,234,0
2013-01-15,22,18137,0,20963,8854,984,462,480,0,619,60,0,234,0
2013-01-15,23,17890,0,20998,8856,884,286,371,0,619,204,0,418,0
2013-01-15,24,17901,0,21035,8853,626,288,352,0,619,204,0,422,0
2013-01-15,25,17924,0,21027,8856,710,288,351,0,619,272,0,454,0
2013-01-15,26,17606,0,21069,8855,717,300,361,0,620,272,0,454,0
2013-01-15,27,17322,0,21088,8856,683,306,324,0,620,266,0,496,0
2013-01-15,28,17100,0,21102,8856,693,304,322,0,620,266,0,502,0
2013-01-15,29,17594,0,21094,8853,730,416,323,0,620,0,0,118,0
2013-01-15,30,17478,0,21036,8848,686,376,332,113,614,0,0,118,0
2013-01-15,31,17614,0,21067,8846,670,318,407,44,578,0,0,200,0
2013-01-15,32,18312,0,21054,8848,661,580,425,0,577,0,0,196,0
2013-01-15,33,18711,0,21010,8855,768,420,484,0,606,166,0,960,0
2013-01-15,34,20243,0,21019,8848,779,910,815,0,619,152,0,994,0
2013-01-15,35,20189,0,21084,8791,824,1056,887,0,619,992,0,994,0
2013-01-15,36,19876,0,21069,8737,980,886,859,0,620,994,0,994,0
2013-01-15,37,20047,0,21088,8736,976,782,780,0,620,994,0,994,0
2013-01-15,38,19940,0,21069,8752,940,844,590,0,619,994,0,994,0
2013-01-15,39,19602,0,21072,8757,936,836,524,0,583,426,0,978,0
2013-01-15,40,18644,0,21136,8774,919,530,475,0,579,378,0,976,0
2013-01-15,41,16806,0,21287,8788,883,544,447,0,579,738,0,994,0
2013-01-15,42,15270,0,21295,8797,916,434,428,0,575,740,0,994,0
