BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__NMSCG000,"2__NMSCG000","Morgan Stanley",MSCGI,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NNATP000,"NPEC Scottish Power Area NATP","Npower Limited",NPOWER01,G,"SSC-NPE01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-254.3065,.6925,-176.107,0,F,T,T,,01/09/13,,F
2__NNEEB000,"Scottish Power","NPower Northern Supply Ltd",NEEB,G,"SSC-NEE01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-86.5189,.4835,-41.832,0,F,T,T,,01/09/13,,F
2__NNELC000,"BE Stage 2 Default for _N","British Energy Direct Ltd",BEDL001,G,"SSC-BET01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-6,.6579,-3.947,0,F,T,T,,01/09/13,,F
2__NNORW000,"2__NNORW000","E.ON Energy Ltd",PGENERGY,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-2,.5847,-1.169,0,F,T,F,,01/09/13,,F
2__NNUCE000,"2__NNUCE000","NDA",MAGNOX,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NOBER000,"2__NOBER000","Oberon Energy Supply Limited",OBERON,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NOGAS000,"2__NOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-.064,.4752,-.03,0,F,T,F,,01/09/13,,F
2__NOVOE000,"2__NOVOE000","OVO Electricity Ltd",OVOE,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-7.8,.3671,-2.863,0,F,T,F,,01/09/13,,F
2__NOXPO000,"2__NOXPO000","Opus Energy Limited",OXFPOWER,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-16.92,.4941,-8.36,0,F,T,F,,01/09/13,,F
2__NPADD000,"2__NPADD000","Paddington Power Limited",PADDINGT,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,18/09/13,,F
2__NPGEN000,"2__NPGEN000","E.ON UK plc",POWERGEN,G,"SSC-PGU01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,148,-148,.1608,-23.798,23.798,F,T,T,,01/09/13,,F
2__NPURE000,"2__NPURE000","Good Energy Limited",PURE,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,.5,-1.2,.5452,-.654,.273,F,T,F,,01/09/13,,F
2__NREGE000,"2__NREGE000","Regent Power Limited",REGENT,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,18/09/13,,F
2__NRENC000,"2__NRENC000","The Renewable Energy Co Ltd",RENC,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NRWED000,"2__NRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"SSC-GDF01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,60,-106,.3783,-40.1,22.698,F,T,T,,01/09/13,,F
2__NSEEB000,"Default SEEB BMU for _N","SEEBOARD Energy Limited",SEEBOARD,G,"SSC-SEE01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-2,.5554,-1.111,0,F,T,T,,01/09/13,,F
2__NSIRO000,"2__NSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NSMAL000,"2__NSMAL000","Smartestenergy Limited",SMARTEST,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NSMAR000,"2__NSMAR000","Smartestenergy Limited",SMARTEST,G,"SSC-SEL01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,72,-30,-.0469,1.407,-3.377,F,T,T,,01/09/13,,F
2__NSOUT000,"SOUT South Scotland","SSE Energy Supply Limited",SSE,G,"SSC-STH01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-140,.6396,-89.544,0,F,T,T,,01/09/13,,F
2__NSPOW000,"2__NSPOW000","SP Energy Retail Ltd",SPSUP01,G,"SSC-SPC01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-1193.4,.4752,-567.104,0,F,T,T,,01/09/13,,F
2__NSPRK000,"2__NSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NSTAT000,"STAT N South Scotland","Statkraft Markets Gmbh",STATKRA1,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,68,0,.4752,0,32.314,F,T,F,,01/09/13,,F
2__NSWAE000,"SWAE South Scotland","SSE Energy Supply Limited",SSE,G,"SSC-SWA01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-2,.4752,-.95,0,F,T,F,,01/09/13,,F
2__NSWEB000,"Default SWEB BMU for _N","EDF Energy Customers PLC",LENCO,G,"SSC-SWT01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,T,,01/09/13,,F
2__NSYMB000,"2__NSYMB000","Symbio Energy LLP",SYMBIO18,G,"SSC-SYM01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,T,,01/09/13,,F
2__NTEAM000,"2__NTEAM000","Team",TEAM01,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
2__NTGPL000,"2__NTGPL000","Total Gas & Power Ltd",TFEGP,G,"SSC-TFE01",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-40,.4752,-19.008,0,F,T,F,,01/09/13,,F
2__NTREX000,"2__NTREX000","POWER4ALL Limited",POWER4,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,-18.8,.4752,-8.934,0,F,T,F,,01/09/13,,F
2__NVOLT000,"2__NVOLT000","Co-operative Energy Limited",VOLA,G,"",_N,"SOUTH of SCOTLAND GSP","DEFAULT__N",,C,0,0,0,.4752,0,0,F,T,F,,01/09/13,,F
